"ID_Agente","ID_Caso","Agente","Atributo","Género","Calidad","Labor","ID_Documento","Código","Nombre_Codigo","Sub_Código","Nombre_Sub_Codigo","Año","Lugar","Source"
"ACJ2244","1051","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1051A","1","Homicidio","1.1","Homicidio","1777","Servitá","AGNSC.1952284-1641051A"
"ACJ2245","1052","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1052A","1","Homicidio","1.1","Homicidio","1798","Servitá","AGNSC.19523165-1851052A"
"ACJ2246","1052","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1052A","1","Homicidio","1.1","Homicidio","1798","Servitá","AGNSC.19523165-1851052A"
"ACJ2247","1054","Persona","Víctima","Sin información","Sin especificar","Sin especificar","1054A","20","Robo","20.1","Robo","1807","Barichara","AGNSC.19525189-2161054A"
"ACJ2248","1054","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1054A","20","Robo","20.1","Robo","1807","Barichara","AGNSC.19525189-2161054A"
"ACJ2249","1055","Persona","Víctima","Mujer","Sin especificar","Sin especificar","1055A","20","Robo","20.1","Robo","1806","Matanza","AGNSC.19526217-2461055A"
"ACJ225","109","Institución","Víctima","null","null","null","109A","18","Financiero","18.5","Disputa de por animales (matar ganado ajeno)","1788","Santafé (Bogotá)","AGNSC.19513454-481109A"
"ACJ2250","1055","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1055A","20","Robo","20.1","Robo","1806","Matanza","AGNSC.19526217-2461055A"
"ACJ2251","1056","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1056A","1","Homicidio","1.1","Homicidio","1796","Panamá (Ciudad de Panamá)","AGNSC.19527247-2631056A"
"ACJ2252","1056","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1056A","1","Homicidio","1.1","Homicidio","1796","Panamá (Ciudad de Panamá)","AGNSC.19527247-2631056A"
"ACJ2253","1057","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1057A","16","Injuria","16.1","Injuria","1772","San Andrés","AGNSC.19528264-3131057A"
"ACJ2253","1057","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1057B","24","Mala praxis de abogados","24.3","Perjurio","1772","San Andrés","AGNSC.19528264-3131057B"
"ACJ2254","1057","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1057A","16","Injuria","16.1","Injuria","1772","San Andrés","AGNSC.19528264-3131057A"
"ACJ2254","1057","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1057B","24","Mala praxis de abogados","24.3","Perjurio","1772","San Andrés","AGNSC.19528264-3131057B"
"ACJ2255","1057","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1057A","16","Injuria","16.1","Injuria","1772","San Andrés","AGNSC.19528264-3131057A"
"ACJ2255","1057","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1057B","24","Mala praxis de abogados","24.3","Perjurio","1772","San Andrés","AGNSC.19528264-3131057B"
"ACJ2256","1059","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1059A","1","Homicidio","1.1","Homicidio","1780","Vélez","AGNSC.195210347-4231059A"
"ACJ2257","1059","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1059A","1","Homicidio","1.1","Homicidio","1780","Vélez","AGNSC.195210347-4231059A"
"ACJ2258","1060","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1060B","10","Concubinato","10.1","Concubinato","1796","El Socorro","AGNSC.195211424-4471060B"
"ACJ2259","1060","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1060A","22","Vagancia","22.6","Embriaguez","1796","El Socorro","AGNSC.195211424-4471060A"
"ACJ2259","1060","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1060B","10","Concubinato","10.1","Concubinato","1796","El Socorro","AGNSC.195211424-4471060B"
"ACJ226","109","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","109A","18","Financiero","18.5","Disputa de por animales (matar ganado ajeno)","1788","Santafé (Bogotá)","AGNSC.19513454-481109A"
"ACJ2260","1061","Persona","Víctima","Sin información","Sin especificar","Sin especificar","1061A","20","Robo","20.1","Robo","1776","El Socorro","AGNSC.195212448-4621061A"
"ACJ2260","1061","Persona","Víctima","Sin información","Sin especificar","Sin especificar","1061D","4","Violencia","4.1","Heridas","1776","El Socorro","AGNSC.195212448-4621061D"
"ACJ2261","1061","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1061A","20","Robo","20.1","Robo","1776","El Socorro","AGNSC.195212448-4621061A"
"ACJ2261","1061","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1061D","4","Violencia","4.1","Heridas","1776","El Socorro","AGNSC.195212448-4621061D"
"ACJ2261","1061","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1061E","21","Fuga (e intento) (incluye carcel, exilio o juicio) ","21.1","Fuga o intento de fuga (de cárcel, de exilio, etc)","1776","El Socorro","AGNSC.195212448-4621061E"
"ACJ2262","1062","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1062A","10","Concubinato","10.1","Concubinato","1759","El Socorro","AGNSC.195213463-4811062A"
"ACJ2263","1062","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1062A","10","Concubinato","10.1","Concubinato","1759","El Socorro","AGNSC.195213463-4811062A"
"ACJ2264","1063","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1063A","18","Financiero","18.7","Embargo","1718","Sogamoso","AGNSC.195214482-5001063A"
"ACJ2264","1063","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1063B","24","Mala praxis de abogados","24.1","Jueces cuestionables","1718","Sogamoso","AGNSC.195214482-5001063B"
"ACJ2265","1063","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","1063A","18","Financiero","18.7","Embargo","1718","Sogamoso","AGNSC.195214482-5001063A"
"ACJ2265","1063","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","1063B","24","Mala praxis de abogados","24.1","Jueces cuestionables","1718","Sogamoso","AGNSC.195214482-5001063B"
"ACJ2266","1064","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1064A","1","Homicidio","1.1","Homicidio","1771","Servitá","AGNSC.195215501-5481064A"
"ACJ2267","1064","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1064A","1","Homicidio","1.1","Homicidio","1771","Servitá","AGNSC.195215501-5481064A"
"ACJ2268","1065","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1065A","18","Financiero","18.4","Negocios y juegos ilegales","1737","Girón","AGNSC.195216549-5761065A"
"ACJ2269","1065","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1065A","18","Financiero","18.4","Negocios y juegos ilegales","1737","Girón","AGNSC.195216549-5761065A"
"ACJ227","110","Persona","Víctima","Hombre","Sin especificar","Sin especificar","110A","18","Financiero","18.4","Negocios y juegos ilegales","1582","Santafé (Bogotá)","AGNSC.19514482-484110A"
"ACJ2270","1067","Persona","Víctima","Mujer","Indígenas","Sin especificar","1067A","11","Envenenamiento",,"Delitos","1685","Silos","AGNSC.1952185811067A"
"ACJ2271","1067","Persona","Perpetrador","Mujer","Indígenas","Sin especificar","1067A","11","Envenenamiento",,"Delitos","1685","Silos","AGNSC.1952185811067A"
"ACJ2272","1068","Persona","Víctima","Sin información","Sin especificar","Sin especificar","1068A","20","Robo","20.1","Robo","1776","El Socorro","AGNSC.195219582-5851068A"
"ACJ2273","1068","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1068A","20","Robo","20.1","Robo","1776","El Socorro","AGNSC.195219582-5851068A"
"ACJ2274","1068","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1068A","20","Robo","20.1","Robo","1776","El Socorro","AGNSC.195219582-5851068A"
"ACJ2275","1069","Persona","Víctima","Mujer","Sin especificar","Sin especificar","1069A","4","Violencia","4.1","Heridas","1773","El Socorro","AGNSC.195221597-6051069A"
"ACJ2276","1069","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1069A","4","Violencia","4.1","Heridas","1773","El Socorro","AGNSC.195221597-6051069A"
"ACJ2277","1069","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1069A","4","Violencia","4.1","Heridas","1773","El Socorro","AGNSC.195221597-6051069A"
"ACJ2278","1069","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1069A","4","Violencia","4.1","Heridas","1773","El Socorro","AGNSC.195221597-6051069A"
"ACJ2279","1069","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1069A","4","Violencia","4.1","Heridas","1773","El Socorro","AGNSC.195221597-6051069A"
"ACJ228","110","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","110A","18","Financiero","18.4","Negocios y juegos ilegales","1582","Santafé (Bogotá)","AGNSC.19514482-484110A"
"ACJ2280","1069","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1069A","4","Violencia","4.1","Heridas","1773","El Socorro","AGNSC.195221597-6051069A"
"ACJ2281","1070","Persona","Víctima","Mujer","Sin especificar","Sin especificar","1070A","4","Violencia","4.1","Heridas","1787","San Gil","AGNSC.195222607-6301070A"
"ACJ2282","1070","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1070A","4","Violencia","4.1","Heridas","1787","San Gil","AGNSC.195222607-6301070A"
"ACJ2283","1070","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1070A","4","Violencia","4.1","Heridas","1787","San Gil","AGNSC.195222607-6301070A"
"ACJ2284","1071","Persona","Víctima","Mujer","Sin especificar","Sin especificar","1071A","20","Robo","20.1","Robo","1776","Vélez","AGNSC.195223631-6331071A"
"ACJ2285","1071","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1071A","20","Robo","20.1","Robo","1776","Vélez","AGNSC.195223631-6331071A"
"ACJ2286","1071","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1071A","20","Robo","20.1","Robo","1776","Vélez","AGNSC.195223631-6331071A"
"ACJ2287","1071","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1071A","20","Robo","20.1","Robo","1776","Vélez","AGNSC.195223631-6331071A"
"ACJ2288","1072","Persona","Víctima","Mujer","Sin especificar","Sin especificar","1072A","16","Injuria","16.4","Atropellos","1769","Bochalema","AGNSC.195224634-6361072A"
"ACJ2288","1072","Persona","Víctima","Mujer","Sin especificar","Sin especificar","1072B","15","Juicio de residencia","15.4","Persecución","1769","Bochalema","AGNSC.195224634-6361072B"
"ACJ2289","1072","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1072A","16","Injuria","16.4","Atropellos","1769","Bochalema","AGNSC.195224634-6361072A"
"ACJ2289","1072","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1072B","15","Juicio de residencia","15.4","Persecución","1769","Bochalema","AGNSC.195224634-6361072B"
"ACJ229","111","Persona","Víctima","Hombre","Sin especificar","Fuerza armada","111A","19","Desacato",,"Delitos","1627","Santafé (Bogotá)","AGNSC.19515488-518111A"
"ACJ2290","1072","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","1072A","16","Injuria","16.4","Atropellos","1769","Bochalema","AGNSC.195224634-6361072A"
"ACJ2290","1072","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","1072B","15","Juicio de residencia","15.4","Persecución","1769","Bochalema","AGNSC.195224634-6361072B"
"ACJ2291","1073","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","1073A","4","Violencia","4.2","Riña","1798","El Socorro","AGNSC.195225637-6461073A"
"ACJ2292","1073","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","1073A","4","Violencia","4.2","Riña","1798","El Socorro","AGNSC.195225637-6461073A"
"ACJ2293","1074","Persona","Víctima","Hombre","Negro libre/mulato","Sin especificar","1074A","4","Violencia","4.1","Heridas","1793","San Cayetano","AGNSC.195226647-6501074A"
"ACJ2294","1074","Persona","Perpetrador","Hombre","Sin especificar","Eclesiástico","1074A","4","Violencia","4.1","Heridas","1793","San Cayetano","AGNSC.195226647-6501074A"
"ACJ2295","1075","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1075A","16","Injuria","16.1","Injuria","1762","Monguí","AGNSC.195227651-7011075A"
"ACJ2296","1075","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1075A","16","Injuria","16.1","Injuria","1762","Monguí","AGNSC.195227651-7011075A"
"ACJ2297","1075","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1075A","16","Injuria","16.1","Injuria","1762","Monguí","AGNSC.195227651-7011075A"
"ACJ2298","1076","Persona","Víctima","Mujer","Sin especificar","Sin especificar","1076A","10","Concubinato","10.2","Adulterio","1799","Girón","AGNSC.195229705-7241076A"
"ACJ2299","1076","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1076A","10","Concubinato","10.2","Adulterio","1799","Girón","AGNSC.195229705-7241076A"
"ACJ23","12","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","12A","15","Juicio de residencia","15.1","Juicio de residencia ","1583","Antioquia (Departamento)","AGNSC.19114846-114712A"
"ACJ230","111","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","111A","19","Desacato",,"Delitos","1627","Santafé (Bogotá)","AGNSC.19515488-518111A"
"ACJ2300","1076","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1076A","10","Concubinato","10.2","Adulterio","1799","Girón","AGNSC.195229705-7241076A"
"ACJ2301","1077","Persona","Víctima","Sin información","Sin especificar","Sin especificar","1077A","20","Robo","20.1","Robo","1804","null","AGNSC.195231745-7741077A"
"ACJ2302","1077","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1077A","20","Robo","20.1","Robo","1804","null","AGNSC.195231745-7741077A"
"ACJ2303","1078","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","1078A","10","Concubinato","10.1","Concubinato","1742","Girón","AGNSC.195232775-7991078A"
"ACJ2304","1078","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1078A","10","Concubinato","10.1","Concubinato","1742","Girón","AGNSC.195232775-7991078A"
"ACJ2305","1079","Institución","Víctima","null","null","null","1079A","20","Robo","20.1","Robo","1792","San Gil","AGNSC.195233800-8251079A"
"ACJ2306","1079","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1079A","20","Robo","20.1","Robo","1792","San Gil","AGNSC.195233800-8251079A"
"ACJ2307","1080","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1080A","13","Bestialidad","13.1","Bestialidad","1799","Puente Real","AGNSC.195235835-8421080A"
"ACJ2308","1081","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1081A","16","Injuria","16.1","Injuria","1798","Málaga","AGNSC.195236843-8461081A"
"ACJ2309","1081","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1081A","16","Injuria","16.1","Injuria","1798","Málaga","AGNSC.195236843-8461081A"
"ACJ231","112","Persona","Víctima","Hombre","Sin especificar","Fuerza armada","112A","19","Desacato",,"Delitos","1793","Beltrán","AGNSC.19516519-531112A"
"ACJ2310","1082","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1082A","16","Injuria","16.2","Agravios","1799","Vélez","AGNSC.195237847-8501082A"
"ACJ2311","1082","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1082A","16","Injuria","16.2","Agravios","1799","Vélez","AGNSC.195237847-8501082A"
"ACJ2312","1083","Persona","Víctima","Sin información","Sin especificar","Sin especificar","1083A","20","Robo","20.1","Robo","1776","San José del Valle","AGNSC.195238851-8591083A"
"ACJ2313","1083","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","1083A","20","Robo","20.1","Robo","1776","San José del Valle","AGNSC.195238851-8591083A"
"ACJ2314","1084","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1084A","16","Injuria","16.1","Injuria","1762","Ocaña","AGNSC.195239860-10081084A"
"ACJ2314","1084","Persona","Víctima","Hombre","Sin especificar","Sin especificar","1084B","4","Violencia","4.1","Heridas","1762","Ocaña","AGNSC.195239860-10081084B"
"ACJ2315","1084","Persona","Perpetrador","Sin información","Sin especificar","Sin especificar","1084A","16","Injuria","16.1","Injuria","1762","Ocaña","AGNSC.195239860-10081084A"
"ACJ2315","1084","Persona","Perpetrador","Sin información","Sin especificar","Sin especificar","1084B","4","Violencia","4.1","Heridas","1762","Ocaña","AGNSC.195239860-10081084B"
"ACJ2316","1084","Persona","Perpetrador","Sin información","Sin especificar","Sin especificar","1084A","16","Injuria","16.1","Injuria","1762","Ocaña","AGNSC.195239860-10081084A"
"ACJ2316","1084","Persona","Perpetrador","Sin información","Sin especificar","Sin especificar","1084B","4","Violencia","4.1","Heridas","1762","Ocaña","AGNSC.195239860-10081084B"
