"ID_Caso","ID_Documento","Descripción","Código","Sub_Código","Año","Lugar","Especificaciones","Source","crimen","subcrimen"
"3997","3997K","Dictamén definitivo de la causa seguida a José Clemente de arce, por la sustracción de unos doblones, como administrador de correos.","2",,"1791","Mompós","Sin codificación","AGNSC.191848390-4153997K","Sin codificar","Delitos"
"3997","3997L","Sobre la inmunidad de José Clemente de Arce, en la causa que se le siguió por el desfalco del erario.","2",,"1778","Mompós","Sin codificación","AGNSC.1918411433-4603997L","Sin codificar","Delitos"
"3997","3997M","Juicio seguido al soldado Agustín de Zúñiga, como cómplice en el robo que hizo José Clemente de Arce, de unos doblones en la administración de correos.","2",,"1776","Mompós","Sin codificación","AGNSC.1919414992-10083997M","Sin codificar","Delitos"
"3998","3998A","Relación de sumarios instruidos en los juzgados de las varias poblaciones de la provincia de los Llanos.","33",,"1808","Santiago de las Atalayas","Ambiguos","AGNSC.191909971-9893998A","Ambiguos","Delitos"
"3999","3999A","Juicio seguido a Juan Agustín Granados, por haber contraído doble matrimonio: con María Laura Pabón, en Arbledas: con Jacinta Carisucia, en Zipaquirá.","10","10.3","1803","Varios","Perfectos","AGNSC.1919010990-10123999A","Concubinato","Bigamía"
"399","399A","Sumario instruido por el alcalde de Rionegro (Antioquia) a Miguel de Acevedo, por las heridas causadas a Vicente Tobón y desacatos a aquel funcionario","4","4.1","1781","Rionegro","Perfectos","AGNSC.191520671-903399A","Violencia","Heridas"
"399","399B","Sumario instruido por el alcalde de Rionegro (Antioquia) a Miguel de Acevedo, por las heridas causadas a Vicente Tobón y desacatos a aquel funcionario","19",,"1781","Rionegro","Perfectos","AGNSC.191520671-903399B","Desacato","Delitos"
"39","39A","Demanda de Luis García de Salazar, contra Juan y Francisco Cedeño, quienes trataron de ultimarlo.","3",,"1654","Santafé (Bogotá)","Perfectos","AGNSC.1935105-11639A","Intento de homicidio","Delitos"
"3","3A","Juicio seguido a Victoriano Uscátegui, por heridas causadas a Juana Jacinta García Sarmiento","4","4.1","1770","Maracaibo","Perfectos","AGNSC.1914154-3043A","Violencia","Heridas"
"3","3B","Juicio seguido a Victoriano Uscátegui, por heridas causadas a Juana Jacinta García Sarmiento","2",,"1770","Maracaibo","Sin codificación","AGNSC.1921615579-7723B","Sin codificar","Delitos"
"4000","4000A","Sumario instruido a Pedro Agustín Barreto, por adulterio con María Gertrudis del Junco, mujer de Raimundo Rodríguez; por tentativa de homicidio en Francisco Matías Hernández y otros delitos.","10","10.2","1766","Ramiriquí","Decisión metodológica","AGNSC.191914120-1554000A","Concubinato","Adulterio"
"4000","4000B","Sumario instruido a Pedro Agustín Barreto, por adulterio con María Gertrudis del Junco, mujer de Raimundo Rodríguez; por tentativa de homicidio en Francisco Matías Hernández y otros delitos.","3",,"1766","Ramiriquí","Decisión metodológica","AGNSC.191914120-1554000B","Intento de homicidio","Delitos"
"4000","4000C","Sumario instruido a Pedro Agustín Barreto, por adulterio con María Gertrudis del Junco, mujer de Raimundo Rodríguez; por tentativa de homicidio en Francisco Matías Hernández y otros delitos.","33",,"1766","Ramiriquí","Ambiguos","AGNSC.191914120-1554000C","Ambiguos","Delitos"
"4001","4001A","Juicio seguido al escribano Martín de Echanove y Gumucio, por agraviar a Luis del Castillo y Caycedo, alcalde de Tunja y acusación del enjuiciado contra el dicho alcalde.","16","16.2","1752","Tunja","Contrademanda","AGNSC.191915156-2494001A","Injuria","Agravios"
"4001","4001B","Juicio seguido al escribano Martín de Echanove y Gumucio, por agraviar a Luis del Castillo y Caycedo, alcalde de Tunja y acusación del enjuiciado contra el dicho alcalde.","15","15.2","1752","Tunja","Contrademanda","AGNSC.191915156-2494001B","Juicio de residencia","Abuso de autoridad (en general)"
"4002","4002A","Demanda de María Ignacia Cortinas contra Andrés Antonio Sampayo, Juez, por haberla arraigado y puesto preso a Tomás Doval y García, su apoderado para asuntos del juicio de sucesión de Juan Antonio Victorica y Sierra, su difunto consorte, y juicio seguido al mencionado apoderado, por injuriosos escritos dirigidos al juez.","15","15.2","1798","Mompós","Contrademanda","AGNSC.191917251-3314002A","Juicio de residencia","Abuso de autoridad (en general)"
"4002","4002B","Demanda de María Ignacia Cortinas contra Andrés Antonio Sampayo, Juez, por haberla arraigado y puesto preso a Tomás Doval y García, su apoderado para asuntos del juicio de sucesión de Juan Antonio Victorica y Sierra, su difunto consorte, y juicio seguido al mencionado apoderado, por injuriosos escritos dirigidos al juez.","24","24.1","1798","Mompós","Contrademanda","AGNSC.191917251-3314002B","Mala praxis de abogados","Jueces cuestionables"
"4002","4002C","Juicio seguido a Tomás Doval y García, por escrito injurioso para Andrés Antonio Sampayo, juez de Majagual. Relacionado con el documento 7 (folios 251-331)","16","16.1","1798","Mompós","Contrademanda","AGNSC.191919351-3734002C","Injuria","Injuria"
"4002","4002D","Demanda de María Ignacia Cortinas contra Andrés Antonio Sampayo, Juez, por haberla arraigado y puesto preso a Tomás Doval y García, su apoderado para asuntos del juicio de sucesión de Juan Antonio Victorica y Sierra, su difunto consorte, y juicio seguido al mencionado apoderado, por injuriosos escritos dirigidos al juez.","30",,"1798","Mompós","Códigos señalados","AGNSC.191917251-3314002D","Sucesión","Delitos"
"4003","4003A","Demanda de José María Merino contra el Alcalde Matias Vergara, por haberle reducido a prisión a su hija, a altas horas de la noche.","15","15.2","1803","Mompós","Decisión metodológica","AGNSC.191918332-3504003A","Juicio de residencia","Abuso de autoridad (en general)"
"4003","4003B","Demanda de José María Merino contra el Alcalde Matias Vergara, por haberle reducido a prisión a su hija, a altas horas de la noche.","24","24.1","1803","Mompós","Decisión metodológica","AGNSC.191918332-3504003B","Mala praxis de abogados","Jueces cuestionables"
"4003","4003C","Petición de José María Merino, en causa criminal que se le siguió.
(No dice el motivo).","28","28.1","1809","Mompós","Códigos señalados","AGNSC.191247322-3244003C","Tipo de documento diferente a sumario ","Peticiones y solicitudes"
"4003","4003D","Demanda de José María Merino contra el Alcalde Matias Vergara, por haberle reducido a prisión a su hija, a altas horas de la noche.","33",,"1803","Mompós","Ambiguos","AGNSC.191918332-3504003D","Ambiguos","Delitos"
"4004","4004A","Remígio Antonio Valiente, escribano de Mompós, cobra derechos de escribanía, en causa seguida a Juan Neponuceno González.","33",,"1795","Mompós","Ambiguos","AGNSC.1919111444-4524004A","Ambiguos","Delitos"
"4005","4005A","Demanda de Jerónimo Francisco Celi de la Zerda contra Vicente Martínez, por quererlo despojar de sus tierras.","36","36.2","1766","Santa Rosa de Viterbo","Códigos señalados","AGNSC.1919112453-4614005A","Juicios civiles","Propiedad y bienes"
"4006","4006A","Florencio de la Barrera, representa sobre la dura prisión a que se le sometió, y alega motivos de salud para su translado a otra cárcel.","34",,"1764","Cartagena de Indias","Códigos señalados","AGNSC.1919113462-5144006A","Traslados y petición de traslado","Delitos"
"4006","4006B","Florencio de la Barrera, representa sobre la dura prisión a que se le sometió, y alega motivos de salud para su translado a otra cárcel.","33",,"1764","Cartagena de Indias","Ambiguos","AGNSC.1919113462-5144006B","Ambiguos","Delitos"
"4007","4007A","Manuel Delgado, en juicio de separación, de Jacinta Camacho, su consorte, pide se inhiba el gobernador de Cartagena del conocimiento de la causa.","29","29.1","1755","Cartagena de Indias","Códigos señalados","AGNSC.1919114515-5194007A","Separación","Separación"
"4007","4007B","Manuel Delgado, en juicio de separación, de Jacinta Camacho, su consorte, pide se inhiba el gobernador de Cartagena del conocimiento de la causa.","28","28.1","1755","Cartagena de Indias","Códigos señalados","AGNSC.1919114515-5194007B","Tipo de documento diferente a sumario ","Peticiones y solicitudes"
"4008","4008A","Juicio seguido sobre anulación del matrimonio de Nicolás de la Parra y Marcelina Martínez, por defecto de él, impotencia.","29","29.3","1768","Cartagena de Indias","Códigos señalados","AGNSC.1919115520-5324008A","Separación","Disenso matrimonial"
"4009","4009A","Bernardino de Prado Beltrán de Guevara, en juicio por injurias (asunto de manejo de caudales públicos) con Martín de Saavedra y Guzmán.","16","16.1","1646","Cartagena de Indias","Decisión metodológica","AGNSC.1919116533-6944009A","Injuria","Injuria"
"400","400A","Juicio seguido a Juan Caleto y Francisco de Samacá, por tentativa de fuga de la cárcel.","21","21.1","1625","Santafé (Bogotá)","Perfectos","AGNSC.191521904-942400A","Fuga (e intento) (incluye carcel, exilio o juicio) ","Fuga o intento de fuga (de cárcel, de exilio, etc)"
"400","400B","Juicio seguido a Juan Caleto y Francisco de Samacá, por tentativa de fuga de la cárcel.","33",,"1625","Santafé (Bogotá)","Ambiguos","AGNSC.191521904-942400B","Ambiguos","Delitos"
"4010","4010A","Causa seguida a Francisco Antonio Victoria, por presunción del uxoricidio de María de Jesús Vidales, desaparecida.","1","1.2","1787","Mompós","Decisión metodológica","AGNSC.1919117695-7424010A","Homicidio","Uxoricidio"
"4011","4011A","Relación de las causas criminales que cursaron en los juzgados de varias poblaciones.","33",,"1790","Mompós","Ambiguos","AGNSC.1919118743-9194011A","Ambiguos","Delitos"
"4012","4012A","Juicio seguido a Manuel Correa, Juan de los Santos Márquez, Andrés Marimont y Casimiro de Julio, por difamación de Manuel José de Benavides y Guillén, Capitán a Guerra de María la Baja.","16","16.1","1799","Cartagena de Indias","Contrademanda","AGNSC.1919211-804012A","Injuria","Injuria"
"4012","4012B","Feliciano Borrero, denuncia a Juan de los Santos Márquez y otros, de haber proferido expresiones injuriosas para el Capitán a Guerra de María la Baja. Demanda -dentro del mismo asunto- de Manuel Correa contra Manuel Benavídes y Francisco Gamarra, por haberlo reducido a prisión y embargádole sus intereses.","18","18.7","1799","Cartagena de Indias","Contrademanda","AGNSC.191892329-5884012B","Financiero","Embargo"
"4012","4012C","Feliciano Borrero, denuncia a Juan de los Santos Márquez y otros, de haber proferido expresiones injuriosas para el Capitán a Guerra de María la Baja. Demanda -dentro del mismo asunto- de Manuel Correa contra Manuel Benavídes y Francisco Gamarra, por haberlo reducido a prisión y embargádole sus intereses.","24","24.1","1799","Cartagena de Indias","Contrademanda","AGNSC.191892329-5884012C","Mala praxis de abogados","Jueces cuestionables"
"4012","4012D","Feliciano Borrero, denuncia a Juan de los Santos Márquez y otros, de haber proferido expresiones injuriosas para el Capitán a Guerra de María la Baja. Demanda -dentro del mismo asunto- de Manuel Correa contra Manuel Benavídes y Francisco Gamarra, por haberlo reducido a prisión y embargádole sus intereses.","15","15.1","1799","Cartagena de Indias","Contrademanda","AGNSC.191892329-5884012D","Juicio de residencia","Juicio de residencia "
"4013","4013A","Memoriales de Tomás Gamero, preso en Cartagena, pidiendo clemencia y alimentos. Pagaba condena por concubinato con Anastasia de Salas.","10","10.1","1800","Cartagena de Indias","Perfectos","AGNSC.19192281—1004013A","Concubinato","Concubinato"
"4013","4013B","Memoriales de Tomás Gamero, preso en Cartagena, pidiendo clemencia y alimentos. Pagaba condena por concubinato con Anastasia de Salas.","28","28.1","1800","Cartagena de Indias","Decisión metodológica","AGNSC.19192281—1004013B","Tipo de documento diferente a sumario ","Peticiones y solicitudes"
"4014","4014A","Indagatoria que se tomaron en el juicio de residencia seguido al Capitán Luis de Manjarres y cargos que se le formularon.","15","15.1","1555","Cartagena de Indias","Decisión metodológica","AGNSC.191924286-3194014A","Juicio de residencia","Juicio de residencia "
"4015","4015A","Causa seguida a Juan Carrillo de Albornoz, por asalto a la casa de Pedro Soto de Altamirano, y estupro de Agustina, negra esclava del dueño de casa.","20","20.3","1642","Cartagena de Indias","Decisión metodológica","AGNSC.191926349-5604015A","Robo","Traspaso"
"4015","4015B","Causa seguida a Juan Carrillo de Albornoz, por asalto a la casa de Pedro Soto de Altamirano, y estupro de Agustina, negra esclava del dueño de casa.","9","9.1","1642","Cartagena de Indias","Decisión metodológica","AGNSC.191926349-5604015B","Estupro","Estrupo"
"4016","4016A","Sumario instruido a José Fernández Casquero, por el robo de cantidad de dinero, a José Moros del Campillo.","20","20.1","1774","Cartagena de Indias","Perfectos","AGNSC.191927561-7714016A","Robo","Robo"
"4017","4017A","Proceso de Juan José Aragón, quien dio muerte a Pedro Campillo.","1","1.1","1737","Mompós","Perfectos","AGNSC.191928772-8794017A","Homicidio","Homicidio"
"4017","4017B","Nota sobre el homicidio de Pedro Campillo.","28","28.4","1742","Mompós","Códigos señalados","AGNSC.19183112707-7084017B","Tipo de documento diferente a sumario ","Notas"
"4017","4017C","Causa seguida a Juan de Aragón, por el homicidio de Pedro Campillo.","2",,"1742","Mompós","Sin codificación","AGNSC.1918398611-6264017C","Sin codificar","Delitos"
"4017","4017D","Proceso de Juan José de Aragón, quien dió muerte a Pedro Campillo.","2",,"1744","Mompós","Sin codificación","AGNSC.1918510494-4974017D","Sin codificar","Delitos"
"4018","4018A","Juicio seguido a Joaquín Cáceres, por sevicia con su consorte, concubinato con una prima hermana y hurtos.","5","5.1","1805","Garagoa","Decisión metodológica","AGNSC.191929880-9154018A","Violencia conyugal","Violencia conyugal"
"4018","4018B","Juicio seguido a Joaquín Cáceres, por sevicia con su consorte, concubinato con una prima hermana y hurtos.","10","10.1","1805","Garagoa","Decisión metodológica","AGNSC.191929880-9154018B","Concubinato","Concubinato"
"4018","4018C","Juicio seguido a Joaquín Cáceres, por sevicia con su consorte, concubinato con una prima hermana y hurtos.","10","10.2","1805","Garagoa","Decisión metodológica","AGNSC.191929880-9154018C","Concubinato","Adulterio"
"4018","4018D","Juicio seguido a Joaquín Cáceres, por sevicia con su consorte, concubinato con una prima hermana y hurtos.","20","20.1","1805","Garagoa","Decisión metodológica","AGNSC.191929880-9154018D","Robo","Robo"
"4019","4019A","Causa seguida a Miguel Contreras, por rapto de Marcela escobar y robo en casa del padre de ella.","14",,"1802","Pachavita","Perfectos","AGNSC.1919210916-9954019A","Rapto ","Delitos"
"4019","4019B","Causa seguida a Miguel Contreras, por rapto de Marcela escobar y robo en casa del padre de ella.","20","20.1","1802","Pachavita","Perfectos","AGNSC.1919210916-9954019B","Robo","Robo"
"401","401A","Ejecución por suma de pesos contra José de Peralta.","36","36.5","1697","Santafé (Bogotá)","Códigos señalados","AGNSC.191522943-956401A","Juicios civiles","Deudas"
"4020","4020A","Notas sobre aprehensión de los homicidas de Felipe Cabrera.","1","1.1","1741","Mompós","Decisión metodológica","AGNSC.1919211996-9994020A","Homicidio","Homicidio"
"4020","4020B","Nota sobre la aprehensión de los homicidas de Felipe de Cabrera, Juez de comisos.","28","28.4","1742","Girón","Códigos señalados","AGNSC.1916411497-5004020B","Tipo de documento diferente a sumario ","Notas"
"4020","4020C","Notas sobre el homicidio de Felipe de Cabrera, en Becerril del Campo.","28","28.4","1741","Mompós","Códigos señalados","AGNSC.1918353360-3944020C","Tipo de documento diferente a sumario ","Notas"
"4020","4020D","Notas sobre aprehensión de quienes ultimaron a Felipe Cabrera.","28","28.4","1743","Mompós","Códigos señalados","AGNSC.1918399627-6344020D","Tipo de documento diferente a sumario ","Notas"
"4020","4020E","Comunicaciones sobre la aprehensión de quienes dieron muerte a Felipe de Cabrera. Relacionado con lo anotado en el documento 99 (folios 627-634)","2",,"1742","Mompós","Sin codificación","AGNSC.19183110686-7044020E","Sin codificar","Delitos"
"4021","4021A","Juicio seguido a Isidro Lorenzo Laborido, por tentativa de homicidio, en la persona de Miguel Borras.","3",,"1763","Soledad","Perfectos","AGNSC.1919311—1754021A","Intento de homicidio","Delitos"
"4022","4022A","Solicitud de Fernando Gutiérrez de la Torre, de los autos dictados en juicio seguido a José Urquijo y Melchora de Escandón, su consorte, por sustracción de bienes en la mortuoria de José Diaz de Escandón.","20","20.1","1777","Cartagena de Indias","Decisión metodológica","AGNSC.191932176-3024022A","Robo","Robo"
"4022","4022B","Solicitud de Fernando Gutiérrez de la Torre, de los autos dictados en juicio seguido a José Urquijo y Melchora de Escandón, su consorte, por sustracción de bienes en la mortuoria de José Diaz de Escandón.","30",,"1777","Cartagena de Indias","Códigos señalados","AGNSC.191932176-3024022B","Sucesión","Delitos"
"4022","4022C","Solicitud de Fernando Gutiérrez de la Torre, de los autos dictados en juicio seguido a José Urquijo y Melchora de Escandón, su consorte, por sustracción de bienes en la mortuoria de José Diaz de Escandón.","28","28.1","1777","Cartagena de Indias","Códigos señalados","AGNSC.191932176-3024022C","Tipo de documento diferente a sumario ","Peticiones y solicitudes"
"4023","4023A","Sumario instruido a Diego Ortíz de la Maza, en virtud de denuncio de Pedro de Soto Altamirano y María Jiménez de la Torre, de escalamiento de la casa de ella y seducción de Ana de Bolívar, su hija.","20","20.3","1642","Cartagena de Indias","Perfectos","AGNSC.191933303-4844023A","Robo","Traspaso"
"4023","4023B","Sumario instruido a Diego Ortíz de la Maza, en virtud de denuncio de Pedro de Soto Altamirano y María Jiménez de la Torre, de escalamiento de la casa de ella y seducción de Ana de Bolívar, su hija.","9","9.2","1642","Cartagena de Indias","Perfectos","AGNSC.191933303-4844023B","Estupro","Desfloramiento"
"4024","4024A","Juicio seguido a Juan Casetas de Bayarte, en virtud de acusación del doctor Fabián de Valdes, de adulteración de instrumentios públicos y otros actos punibles que cometió como escribano y procurador.","18","18.1","1633","Cartagena de Indias","Decisión metodológica","AGNSC.191934485-8324024A","Financiero",NULL
"4024","4024B","Juicio seguido a Juan Casetas de Bayarte, en virtud de acusación del doctor Fabián de Valdes, de adulteración de instrumentios públicos y otros actos punibles que cometió como escribano y procurador.","15","15.2","1633","Cartagena de Indias","Decisión metodológica","AGNSC.191934485-8324024B","Juicio de residencia","Abuso de autoridad (en general)"
"4024","4024C","Juicio seguido a Juan Casetas de Bayarte, en virtud de acusación del doctor Fabián de Valdes, de adulteración de instrumentios públicos y otros actos punibles que cometió como escribano y procurador.","33",,"1633","Cartagena de Indias","Ambiguos","AGNSC.191934485-8324024C","Ambiguos","Delitos"
"4025","4025A","Sumario instruido a Juan de Castro, en virtud de denuncio de Lorenza Leal, su consorte, de sevicia con ella.","5","5.1","1806","Cartagena de Indias","Perfectos","AGNSC.191935833-9134025A","Violencia conyugal","Violencia conyugal"
"4025","4025B","Juan de Castro, preso por reñir con su consorte, pide su libertad, despues de hacer las paces con aquella.","28","28.1","1809","Cartagena de Indias","Códigos señalados","AGNSC.19196151003-10054025B","Tipo de documento diferente a sumario ","Peticiones y solicitudes"
"4026","4026A","Causa seguida a Miguel Sánchez Movellán, por fraude al erario y sustrancción de documentos oficiales.","18","18.3","1785","Mompós","Decisión metodológica","AGNSC.191936914-9694026A","Financiero","Evación fiscal"
"4026","4026B","Causa seguida a Miguel Sánchez Movellán, por fraude al erario y sustrancción de documentos oficiales.","20","20.1","1785","Mompós","Decisión metodológica","AGNSC.191936914-9694026B","Robo","Robo"
"4027","4027A","Demanda de Petrona Josefa y Pabla Benavídes contra Manuel Benavídes, por agresiones de obra.","4","4.1","1797","Cartagena de Indias","Decisión metodológica","AGNSC.191937970-9964027A","Violencia","Heridas"
"4028","4028A","Juicio de divorcio seguido eclesiástica y civilmente por Marcela Josefa de Llanos, consorte de Manuel Rueda Hernández, motivado por el adulterio de éste con Nicolasa Miranda, mestiza de Malambó.","10","10.2","1790","Malambo","Decisión metodológica","AGNSC.1919411—2354028A","Concubinato","Adulterio"
"4028","4028B","Juicio de divorcio de Marcela de Llanos y Manuel Rueda Hernández, seguido por ella, con motivos del adulterio de él con una mestiza de Malambó, llamada Nicolasa Miranda.","29","29.2","1791","null","Códigos señalados","AGNSC.1920811311-3134028B","Separación","Divorcio"
"4029","4029A","Sumario instruido a Sebatián y Francisco Cedeño de Góngora, por resistencia al alguacíl mayor y heridas que le causarón.","19",,"1575","Cartagena de Indias","Decisión metodológica","AGNSC.191942236-4044029A","Desacato","Delitos"
"4029","4029B","Sumario instruido a Sebatián y Francisco Cedeño de Góngora, por resistencia al alguacíl mayor y heridas que le causarón.","4","4.1","1575","Cartagena de Indias","Decisión metodológica","AGNSC.191942236-4044029B","Violencia","Heridas"
"402","402A","Causa seguida a Juan José Roncancio y otros por robo de dinero a Carlos Carrera.","20","20.1","1810","Santafé (Bogotá)","Perfectos","AGNSC.191523957-969402A","Robo","Robo"
"4030","4030A","Causa seguida a José Antonio Ortíz, por abigeato.","20","20.1","1803","Mompós","Perfectos","AGNSC.191943405-4614030A","Robo","Robo"
"4030","4030B","Comunicaciones sobre la pérdida del sumario instruido a José Antonio Ortíz por abigeato.","2",,"1807","Mompós","Sin codificación","AGNSC.1921127514-5204030B","Sin codificar","Delitos"
"4030","4030C","Sumario instruido a José Antonio Ortíz, por cuatrero.","2",,"1803","Mompós","Sin codificación","AGNSC.1921411-2264030C","Sin codificar","Delitos"
"4031","4031A","Sumario instruido a José Joaquín Ampudia, por haber vilado la virginidad de María Josefa del Carmén del Oro, engañandola con promesa de matrimonio.","9","9.2","1804","Cartagena de Indias","Perfectos","AGNSC.191944462-4784031A","Estupro","Desfloramiento"
"4032","4032A","Notas remisorias de la estadística de causas criminales, que cursaron en los juzgados de Mompós y Antioquia.","28","28.4","1799","Varios","Códigos señalados","AGNSC.191946509-5874032A","Tipo de documento diferente a sumario ","Notas"
"4032","4032B","Notas remisorias de la estadística de causas criminales, que cursaron en los juzgados de Mompós y Antioquia.","33",,"1799","Varios","Ambiguos","AGNSC.191946509-5874032B","Ambiguos","Delitos"
"4033","4033A","Informe del gobernador de Cartagena, sobre la inseguridad de las cárceles y deficiencia de los locales destinados a cuarteles.","32",,"1794","Cartagena de Indias","Códigos señalados","AGNSC.191947588-6044033A","No-Casos","Delitos"
"4034","4034A","Notas cruzadas entre el ingeniero Antonio Arévalo y el Virrey, referentes a los presidiarios inútiles para servicios en las obras públicas.","28","28.4","1794","null","Códigos señalados","AGNSC.191948605-6254034A","Tipo de documento diferente a sumario ","Notas"
"4034","4034B","Notas cruzadas entre el ingeniero Antonio Arévalo y el Virrey, referentes a los presidiarios inútiles para servicios en las obras públicas.","33",,"1794","null","Ambiguos","AGNSC.191948605-6254034B","Ambiguos","Delitos"
"4035","4035A","Juicio seguido a Marcos Antonio Correa, por concubinato con Juana Paula, negra esclava de Marcos Serrano.","10","10.1","1764","Magangué","Perfectos","AGNSC.191949626-6464035A","Concubinato","Concubinato"
"4036","4036A","Sumario instruido a Juan de Dios Montejo, por robo de las alhajas de Simití.","20","20.1","1800","Simití","Decisión metodológica","AGNSC.1919410647-7094036A","Robo","Robo"
"4037","4037A","Proceso de José Fernando, esclavo de Felipe González Brieva, quien dio muerte a un mozo libre -no dice el nombre- en la hacienda de Toro, de su amo.","1","1.1","1802","Mahates","Perfectos","AGNSC.1919411710-7684037A","Homicidio","Homicidio"
"4038","4038A","Causa seguida a Nicolás Rua y Dominga Espitia o Tarra, por el asesinato de Matías Ostia, con quien estaba casada la susodicha.","1","1.2","1803","Magangué","Perfectos","AGNSC.1919412769-9164038A","Homicidio","Uxoricidio"
"4039","4039A","Sumairo instruido a Marcelo de Herrera y al negro Baltasar, esclavo de Salvadora Mendiola, por robo de bienes, de casa de José Diaz de Esacandón.","20","20.1","1776","Cartagena de Indias","Decisión metodológica","AGNSC.1919413917-9914039A","Robo","Robo"
"403","403A","Demanda por sevicia y malos tratamientos, de María Bonifacio Rubio y Barrios, contra Antonio Rubio, su marido","5","5.1","1809","Chaguaní","Perfectos","AGNSC.191524970-1015403A","Violencia conyugal","Violencia conyugal"
"4040","4040A","Proceso de Gregorio Banquesal y Gabriel de Mencos, sindicados del homicidio de Gregorio de Castro, cabo de escuadra.","1","1.1","1650","Cartagena de Indias","Perfectos","AGNSC.1919511-4724040A","Homicidio","Homicidio"
"4041","4041A","Demanda de Mariano José Valverde contra Baltasar José Gutiérrez, por injurias.","16","16.1","1791","Cartagena de Indias","Perfectos","AGNSC.191952473-5174041A","Injuria","Injuria"
"4042","4042A","Juicio seguido a Francisco de Gracia, natural de Zaragoza (España) por falsificación y circulación de monedas falsas.","18","18.1","1805","Barranquilla","Decisión metodológica","AGNSC.191953518-7674042A","Financiero",NULL
"4043","4043A","Demanda de Juan Antonio Díaz Quintero contra Vicente Alvarez, su suegro, y Eduarda Josefa Alvarez, su mujer -del demandante- por haberle abandonado ésta, con el consentimineto de su padre ; y juicio que se le siguió a Díaz Quintero, por concubinato con Romualda Paternina.","5","5.2","1807","San Benito Abad","Contrademanda","AGNSC.191955776-8754043A","Violencia conyugal","Abandono"
"4043","4043B","Demanda de Juan Antonio Díaz Quintero contra Vicente Alvarez, su suegro, y Eduarda Josefa Alvarez, su mujer -del demandante- por haberle abandonado ésta, con el consentimineto de su padre ; y juicio que se le siguió a Díaz Quintero, por concubinato con Romualda Paternina.","21","21.2","1807","San Benito Abad","Contrademanda","AGNSC.191955776-8754043B","Fuga (e intento) (incluye carcel, exilio o juicio) ","Ayudar a alguien a fugarse"
"4043","4043C","Demanda de Juan Antonio Díaz Quintero contra Vicente Alvarez, su suegro, y Eduarda Josefa Alvarez, su mujer -del demandante- por haberle abandonado ésta, con el consentimineto de su padre ; y juicio que se le siguió a Díaz Quintero, por concubinato con Romualda Paternina.","10","10.1","1807","San Benito Abad","Contrademanda","AGNSC.191955776-8754043C","Concubinato","Concubinato"
"4043","4043D","Demanda de Juan Antonio Díaz Quintero contra Vicente Alvarez, su suegro, y Eduarda Josefa Alvarez, su mujer -del demandante- por haberle abandonado ésta, con el consentimineto de su padre ; y juicio que se le siguió a Díaz Quintero, por concubinato con Romualda Paternina.","10","10.2","1807","San Benito Abad","Contrademanda","AGNSC.191955776-8754043D","Concubinato","Adulterio"
"4044","4044A","José Nicolás de Lora, Alcalde de Lorica, se querella de Diego de Vellocín, Capitán a Guerra, por desacatos que éste le cometió y escándalos que dio en la iglesia.","19",,"1788","Lorica","Perfectos","AGNSC.191956876-10364044A","Desacato","Delitos"
"4044","4044B","José Nicolás de Lora, Alcalde de Lorica, se querella de Diego de Vellocín, Capitán a Guerra, por desacatos que éste le cometió y escándalos que dio en la iglesia.","22","22.3","1788","Lorica","Perfectos","AGNSC.191956876-10364044B","Vagancia","Escándalo"
"4045","4045A","Proceso de Francisco Llamas, sindicado de robo de oro y plata, en casa de Agustín Gnecco.","20","20.1","1793","Cartagena de Indias","Perfectos","AGNSC.1919611-4544045A","Robo","Robo"
"4045","4045B","Juicio seguido a Francisco Llamas, por sustracción de dinero a Agustín Gnecco.","2",,"1794","Cartagena de Indias","Sin codificación","AGNSC.192017640-6874045B","Sin codificar","Delitos"
"4046","4046A","Juicio seguido a Francisco Martín Salcedo de Bustamante y Juan Gori, en virtud de acusación de Ignacio Cavero, administrador de la Aduana, de buscar testigos falsos, en causa seguida a Manuel Ceballos, por robo en la misma aduana, como alcaide de ella. Cartagena.","18","18.3","1807","Cartagena de Indias","Decisión metodológica","AGNSC.191962455-5444046A","Financiero","Evación fiscal"
"4046","4046B","Juicio seguido a Francisco Martín Salcedo de Bustamante y Juan Gori, en virtud de acusación de Ignacio Cavero, administrador de la Aduana, de buscar testigos falsos, en causa seguida a Manuel Ceballos, por robo en la misma aduana, como alcaide de ella. Cartagena.","15","15.2","1807","Cartagena de Indias","Decisión metodológica","AGNSC.191962455-5444046B","Juicio de residencia","Abuso de autoridad (en general)"
"4046","4046C","Juicio seguido a Francisco Martín Salcedo de Bustamante y Juan Gori, en virtud de acusación de Ignacio Cavero, administrador de la Aduana, de buscar testigos falsos, en causa seguida a Manuel Ceballos, por robo en la misma aduana, como alcaide de ella. Cartagena.","24","24.3","1807","Cartagena de Indias","Decisión metodológica","AGNSC.191962455-5444046C","Mala praxis de abogados","Perjurio"
"4047","4047A","Indagatoria que rindió Ildefonso de la Barrera, en averiguación de los responsables de disturbios en Chinú.","25","25.2","1808","Chinú","Decisión metodológica","AGNSC.191964552-5564047A","Sublevación","Agitación"
"4048","4048A","Consulta del gobernador de Cartagena, sobre la sentencia de Mariano Caballero, condenado por fraude a la renta de tabaco.","18","18.3","1804","Cartagena de Indias","Decisión metodológica","AGNSC.191965557-5664048A","Financiero","Evación fiscal"
